,Accident_Time,Accident_Date_G,Rno,Road_Type,Region,Road_Status,Weather_Status,Dead_Number,Injuries_Number,Damage_Road_Type,Accident_Type,Car,Small_Truck,Big_Truck,Other_Car,Driver,Way,Vehicle,Animal,Vehicles_Number,Paints,Eyes,Road_Close_Days,Road_Close_Hours,GEOMETRIC_RoadTYPE,long,lat
4005,7:00 AM,18/12/2018,65,سريع,Qassim,Good,good,0,1,painting and fence,coup,,,1,,1,,,,1,1,1,,,Straight link,43.44018236,26.65114791
4006,8:00 AM,18/12/2018,522,مزدوج,EP,,good,0,0,,coup,,,1,,1,,,,1,1,1,,,Straight link,48.24321846,25.12660256
4007,9:40 AM,18/12/2018,10,مزدوج,Riyadh,Good,good,,,,crash,1,,,,1,,,,2,1,1,,,Straight link,47.07046169,23.87585605
4008,11:00 AM,18/12/2018,419,مزدوج,Qassim,Good,good,1,0,,coup,1,,,,1,,,,1,1,1,,,Straight link,43.71275033,26.26259053
4009,11:30 AM,18/12/2018,6250,,Qassim,Good,good,1,0,,coup,1,,,,1,,,,1,1,1,,,Straight link,43.50399456,26.34596847
4010,12:25 PM,18/12/2018,40,سريع,Riyadh,,good,0,1,,coup,,1,,,1,,,,1,1,1,,,Straight link,45.11187381,23.94916028
4011,1:00 PM,18/12/2018,5,مزدوج,Jazan,Good,good,,3,,crash,1,,,,1,,,,2,1,1,,,Straight link,42.6390148,17.06292036
4012,1:45 PM,18/12/2018,15,مزدوج,Madina,Good,good,,,,crash,1,,,,1,,,,1,1,1,,,Straight link,39.40189361,24.59777031
4013,2:00 PM,18/12/2018,513,مزدوج,Riyadh,Good,good,0,0,,crash,,,1,,1,,1,,2,1,1,,,Straight link,47.28921373,24.24733921
4014,3:00 PM,18/12/2018,1570,مزدوج,Jazan,Good,good,,1,,crash,1,,,,1,,,,1,1,1,,,Straight link,42.9097266,16.86959585
4015,3:10 PM,18/12/2018,333,سريع,Madina,Good,good,,2,,coup and crash,1,1,,,1,,,,2,1,1,,,Straight link,39.60034174,24.43706711
4016,3:30 PM,18/12/2018,40,سريع,Mecca,,good,0,1,lighting poles,crash,1,,,,1,,,,2,1,1,,,Straight link,,
4017,3:30 PM,18/12/2018,333,سريع,Madina,Good,good,,3,,crash,1,,,1,1,,,,2,1,1,,,Straight link,39.60034174,24.43706711
4018,4:00 PM,18/12/2018,10,مزدوج,Riyadh,,good,0,1,,crash,1,1,1,,,,1,,3,1,1,,,Straight link,45.73712067,20.62104862
4019,4:00 PM,18/12/2018,10,مزدوج,Riyadh,Good,good,,,,coup,1,,,,,,1,,1,1,1,,,Straight link,46.91283923,22.79756897
4020,4:30 PM,18/12/2018,5,مزدوج,Madina,Good,good,,1,,crash,1,1,,,1,,,,2,1,1,,,Straight link,37.3625742,24.65331091
4021,5:00 PM,18/12/2018,500,سريع,Riyadh,Good,good,,,,crush with a stationary body on the road,1,1,,,1,,,,7,1,1,,,Horizontal Curve,46.58191014,24.71363734
4022,7:00 PM,18/12/2018,4420,مفرد,Mecca,,good,0,7,,coup,1,,,,,,1,,1,1,1,,,Straight link,,
4023,7:30 PM,18/12/2018,340,مزدوج,Madina,Good,good,,1,,crash,,,1,,,,1,,1,1,1,,,Straight link,39.49080271,24.38844511
4024,8:00 PM,18/12/2018,4420,مفرد,Mecca,,good,0,1,,tread man,1,,,,1,,,,1,1,1,,,Straight link,,
4025,8:25 PM,18/12/2018,15,مزدوج,Madina,Good,good,,5,,crash,1,,1,,1,,,,3,1,1,,,Straight link,39.31982831,25.5923181
4026,8:00 AM,18/12/2018,2442,مفرد,Assir,,good,0,3,,crash,1,,,,1,,1,,3,1,1,,,Straight link,,
4027,9:10 AM,18/12/2018,211,مفرد,Baha,,good,0,1,,overdrive,1,,,,1,,,,1,1,1,,,Straight link,,
4028,3:00 PM,18/12/2018,255,مزدوج,Assir,,good,0,1,,crash,1,,,,1,,1,,2,1,1,,,Straight link,,
4029,6:00 PM,18/12/2018,255,مزدوج,Assir,,good,0,1,,Explosion of a car tire,,1,,,1,,1,,1,1,1,,,Straight link,,
4030,3:40 PM,18/12/2018,9581,مفرد,Jawf,Good,good,0,0,,coup,,1,,,1,,,,2,1,1,,,Straight link,40.23982782,29.81378771
4031,6:10 PM,18/12/2018,65,مزدوج,Jawf,,good,0,2,,crash,1,,,,1,,,,2,1,1,,,Straight link,37.67591912,31.0073556
4032,2:30 AM,17/12/2018,60,سريع,Madina,Good,good,,2,Caplet barriers,crash,1,,1,,1,,,,2,1,1,,,Straight link,39.96633333,24.51912859
4033,4:00 AM,17/12/2018,65,سريع,Qassim,Good,good,0,0,fence,crash,1,,,,1,,,,1,1,1,,,Straight link,43.83610668,26.41547237
4034,5:30 AM,17/12/2018,40,سريع,Riyadh,,good,0,1,metal barriers,coup,,1,,,,,1,,1,1,1,,,Straight link,43.47130389,23.32880854
4035,6:30 AM,17/12/2018,15,مزدوج,Tabuk,Good,good,0,1,,crush from behind,1,,1,,1,,,,2,1,1,,,Straight link,36.24049851,28.93920161
4036,6:30 AM,17/12/2018,4410,مفرد,Mecca,,good,0,0,painting and fence,deflection,1,1,,,1,,,,1,1,1,,,Straight link,40.97273022,21.53402922
4037,8:30 AM,17/12/2018,15,مزدوج,Tabuk,Good,good,0,1,,coup,,,1,,1,,1,,1,1,1,,,Straight link,37.90284735,28.04687619
4038,8:30 AM,17/12/2018,40,سريع,Mecca,,good,0,1,,crash,1,,,,1,,,,2,1,1,,,Straight link,42.08583471,22.66745255
4039,8:30 AM,17/12/2018,85,مزدوج,Northern boarder,Good,good,1,,,Explosion of a car tire,1,,,,,,1,,1,1,1,,,Straight link,42.75108971,30.04201186
4040,9:00 AM,17/12/2018,40,سريع,Mecca,,good,0,0,,coup,,1,,,1,,,,1,1,1,,,Straight link,39.33735657,21.41612426
4041,9:15 AM,17/12/2018,30,مفرد,Riyadh,,good,0,3,,coup,,1,,,1,,,,1,1,1,,,Straight link,44.05503949,21.57497123
4042,10:00 AM,17/12/2018,333,سريع,Madina,Good,good,,,,crash,1,,,,1,,,,3,1,1,,,Straight link,39.66407892,24.46723564
4043,10:10 AM,17/12/2018,419,مزدوج,Qassim,Good,good,0,1,,deflection,1,,,,1,,,,1,1,1,,,Straight link,43.80104883,26.37134197
4044,10:30 AM,17/12/2018,1570,مزدوج,Jazan,Good,good,,1,,crash,1,,,,1,,,,2,1,1,,,Straight link,42.87835293,16.9414679
4045,12:00 PM,17/12/2018,5,مزدوج,Jazan,,good,0,1,,crash,1,,,,1,,,,2,1,1,,,Straight link,,
4046,1:15 PM,17/12/2018,40,سريع,Mecca,,good,0,2,,crash,1,,,,1,,,,2,1,1,,,Straight link,,
4047,1:30 PM,17/12/2018,10,مزدوج,EP,,good,0,2,,coup,1,,,,,,1,,1,1,1,,,Straight link,48.86443209,24.18341002
4048,3:30 PM,17/12/2018,4254,مفرد,Riyadh,,good,,,,crash,1,,,,1,,,,2,1,1,,,Straight link,44.19593117,20.59224337
4049,5:00 PM,17/12/2018,40,سريع,Riyadh,,good,0,1,metal barriers,crash,,1,1,,,,1,,2,1,1,,,Straight link,44.85844208,23.78580228
4050,5:20 PM,17/12/2018,60,سريع,Madina,Good,good,,,Caplet barriers,crash,1,,,,1,,,,2,1,1,,,Straight link,41.03820286,25.07015555
4051,6:05 PM,17/12/2018,393,,Hail,Good,rainy,,,informative board,coup,,,1,,1,,,,1,1,1,,,Straight link,,
4052,6:30 PM,17/12/2018,70,,Hail,Good,rainy,,,,coup,,1,,,1,,,,1,1,1,,,Straight link,41.51792306,27.35787557
4053,7:55 PM,17/12/2018,8010,مفرد,Madina,Good,good,,1,,tread animal,1,,,,,,,1,1,1,1,,,Straight link,40.52767889,23.31322974
4054,11:00 PM,17/12/2018,60,سريع,Madina,Good,good,,,Caplet barriers,crash,,1,1,,,,1,,2,1,1,,,Straight link,40.83209209,24.97114625
4055,11:50 PM,17/12/2018,500,سريع,Riyadh,Good,good,1,,,tread man,1,,,,1,,,,1,1,1,,,Straight link,46.61209961,24.57144937
4056,3:15 PM,17/12/2018,9020,مزدوج,Jawf,Good,good,0,0,,crash,1,,,,1,,,,2,1,1,,,Straight link,40.22222423,29.99021153
4057,1:00 AM,16/12/2018,15,مزدوج,Tabuk,Good,good,0,2,,crush from behind,1,,1,,1,,,,2,1,1,,,Straight link,36.2203441,29.05510453
4058,3:00 AM,16/12/2018,500,سريع,Riyadh,Good,good,,,,burning or ignition,1,,,,1,,,,1,1,1,,,Straight link,46.64524166,24.7603311
4059,3:30 AM,16/12/2018,40,سريع,Riyadh,,good,0,0,,coup,1,,,,1,,,,1,1,1,,,Straight link,46.00087657,24.44272498
4060,3:35 AM,16/12/2018,500,سريع,Riyadh,Good,good,,1,,coup,1,,,,1,,,,1,1,1,,,Straight link,46.61997791,24.74969038
4061,5:40 AM,16/12/2018,500,سريع,Riyadh,Good,good,,1,,crash,1,1,,,1,,,,2,1,1,,,Straight link,46.7410138,24.75519461
4062,6:00 AM,16/12/2018,80,مزدوج,Tabuk,Good,good,0,0,,coup,,,1,,1,,,,1,1,1,,,Straight link,37.74158163,28.69003244
4063,7:00 AM,16/12/2018,5,سريع,Mecca,,good,0,0,fence,Explosion of a car tire,1,,,,,,1,,1,1,1,,,Straight link,39.11860668,21.80302302
4064,7:30 AM,16/12/2018,340,مزدوج,Madina,Good,good,,,metal barriers,crash,,,,1,,,1,,1,1,1,,,Straight link,,
4065,8:50 AM,16/12/2018,40,سريع,Riyadh,,good,0,1,,crash,1,,,,1,,,,1,1,1,,,Straight link,45.91548505,24.38791473
4066,9:00 AM,16/12/2018,65,,Hail,Good,good,,,,crush from behind,,,1,,1,,,,2,1,1,,,Straight link,40.50400804,28.48099497
